Segment Address,Entropy
0x9A00,4.327819531114782
0x9A20,4.390319531114782
0x9A40,4.140319531114782
0x9A60,3.801108500731241
0x9A80,4.366729296672175
0x9AA0,3.965018266288633
0x9AC0,4.577819531114783
0x9AE0,4.179229296672174
0x9B00,4.452819531114783
0x9B20,4.140319531114782
0x9B40,4.163909765557391
0x9B60,4.101409765557391
0x9B80,4.515319531114783
0x9BA0,3.8636085007312415
0x9BC0,4.812499999999998
0x9BE0,4.116729296672175
0x9C00,4.687499999999999
0x9C20,4.538909765557391
0x9C40,4.663909765557391
0x9C60,4.351409765557391
0x9C80,4.726409765557391
0x9CA0,4.304229296672174
0x9CC0,4.452819531114783
0x9CE0,4.265319531114782
0x9D00,4.499999999999999
0x9D20,4.238608500731241
0x9D40,4.476409765557392
0x9D60,4.202819531114782
0x9D80,4.101409765557391
0x9DA0,4.202819531114782
0x9DC0,4.5625
0x9DE0,4.374999999999999
0x9E00,4.413909765557391
0x9E20,4.452819531114783
0x9E40,4.476409765557392
0x9E60,4.624999999999999
0x9E80,4.327819531114782
0x9EA0,4.4375
0x9EC0,4.374999999999998
0x9EE0,4.28890976555739
0x9F00,4.124999999999999
0x9F20,4.5
0x9F40,4.351409765557391
0x9F60,4.4375
0x9F80,4.090018266288633
0x9FA0,4.5
0x9FC0,4.265319531114783
0x9FE0,4.054229296672175
0xA000,4.476409765557392
0xA020,4.601409765557391
0xA040,4.390319531114782
0xA060,4.265319531114783
0xA080,4.241729296672173
0xA0A0,4.413909765557391
0xA0C0,4.265319531114783
0xA0E0,4.476409765557392
0xA100,4.601409765557391
0xA120,4.116729296672175
0xA140,4.663909765557391
0xA160,4.538909765557391
0xA180,4.687499999999999
0xA1A0,4.101409765557391
0xA1C0,4.202819531114783
0xA1E0,4.262198735173848
0xA200,4.327819531114783
0xA220,4.22640976555739
0xA240,4.515319531114783
0xA260,3.9445488277869583
0xA280,4.1761085007312415
0xA2A0,4.538909765557391
0xA2C0,4.1761085007312415
0xA2E0,4.3011085007312415
0xA300,4.3011085007312415
0xA320,3.9292292966721756
0xA340,4.116729296672174
0xA360,4.2621987351738495
0xA380,4.1996987351738495
0xA3A0,3.9292292966721747
0xA3C0,4.1761085007312415
0xA3E0,4.3011085007312415
0xA400,4.288909765557391
0xA420,4.577819531114783
0xA440,4.726409765557391
0xA460,4.687499999999999
0xA480,4.4375
0xA4A0,4.4375
0xA4C0,4.327819531114782
0xA4E0,4.601409765557391
0xA500,3.616729296672175
0xA520,3.6748008763572906
0xA540,3.788909765557391
0xA560,3.513005971078941
0xA580,3.9292292966721747
0xA5A0,3.9650182662886326
0xA5C0,4.179229296672175
0xA5E0,3.8667292966721747
0xA600,4.3125
0xA620,4.0511085007312415
0xA640,4.640319531114783
0xA660,4.413909765557391
0xA680,4.301108500731241
0xA6A0,4.265319531114783
0xA6C0,4.054229296672174
0xA6E0,4.452819531114783
0xA700,4.265319531114782
0xA720,4.163909765557391
0xA740,4.116729296672174
0xA760,4.074698735173849
0xA780,4.327819531114783
0xA7A0,4.163909765557391
0xA7C0,4.413909765557391
0xA7E0,3.9292292966721747
0xA800,4.155639062229567
0xA820,4.538909765557392
0xA840,4.625
0xA860,4.601409765557391
0xA880,4.413909765557391
0xA8A0,4.5625
0xA8C0,4.5625
0xA8E0,4.390319531114782
0xA900,4.22640976555739
0xA920,4.515319531114783
0xA940,4.390319531114782
0xA960,4.476409765557392
0xA980,4.241729296672173
0xA9A0,4.937499999999999
0xA9C0,4.351409765557391
0xA9E0,4.538909765557391
0xAA00,4.452819531114783
0xAA20,4.390319531114782
0xAA40,4.027518266288633
0xAA60,4.5625
0xAA80,4.179229296672174
0xAAA0,4.476409765557392
0xAAC0,4.35140976555739
0xAAE0,4.351409765557391
0xAB00,4.351409765557391
0xAB20,4.437499999999999
0xAB40,4.4375
0xAB60,4.241729296672173
0xAB80,4.515319531114783
0xABA0,4.35140976555739
0xABC0,4.187499999999999
0xABE0,4.429229296672175
0xAC00,4.499999999999999
0xAC20,4.5
0xAC40,4.601409765557391
0xAC60,4.140319531114782
0xAC80,4.538909765557391
0xACA0,4.241729296672173
0xACC0,4.476409765557391
0xACE0,4.663909765557391
0xAD00,4.351409765557391
0xAD20,4.062499999999999
0xAD40,4.327819531114782
0xAD60,4.476409765557392
0xAD80,4.538909765557391
0xADA0,4.116729296672175
0xADC0,4.198391110799898
0xADE0,4.241729296672175
0xAE00,4.238608500731241
0xAE20,4.015319531114783
0xAE40,4.226409765557392
0xAE60,4.366729296672175
0xAE80,4.687499999999999
0xAEA0,4.226409765557391
0xAEC0,4.327819531114783
0xAEE0,4.163909765557391
0xAF00,4.687499999999999
0xAF20,4.601409765557391
0xAF40,4.277518266288632
0xAF60,4.577819531114783
0xAF80,4.601409765557391
0xAFA0,4.437499999999998
0xAFC0,4.351409765557392
0xAFE0,4.5625
0xB000,4.1996987351738495
0xB020,4.476409765557392
0xB040,4.476409765557391
0xB060,4.28890976555739
0xB080,4.1996987351738495
0xB0A0,4.202819531114782
0xB0C0,4.515319531114783
0xB0E0,4.054229296672174
0xB100,4.277518266288633
0xB120,4.749999999999999
0xB140,4.515319531114783
0xB160,4.4375
0xB180,4.413909765557391
0xB1A0,4.538909765557391
0xB1C0,4.199698735173849
0xB1E0,4.390319531114784
0xB200,4.663909765557391
0xB220,4.327819531114782
0xB240,4.06330723590509
0xB260,4.476409765557392
0xB280,4.3871987351738495
0xB2A0,4.601409765557391
0xB2C0,4.027518266288633
0xB2E0,4.515319531114783
0xB300,3.663409377088532
0xB320,2.4920361441084062
0xB340,3.2005059710789405
0xB360,3.021782221599799
0xB380,4.30110850073124
0xB3A0,2.3233911107998995
0xB3C0,3.646782221599798
0xB3E0,2.949515895619965
0xB400,4.4375
0xB420,4.16390976555739
0xB440,4.116729296672173
0xB460,4.202819531114782
0xB480,4.476409765557392
0xB4A0,3.9650182662886326
0xB4C0,4.35140976555739
0xB4E0,4.0746987351738495
0xB500,4.601409765557391
0xB520,4.452819531114783
0xB540,4.265319531114783
0xB560,4.601409765557391
0xB580,4.437499999999998
0xB5A0,4.601409765557391
0xB5C0,4.663909765557391
0xB5E0,4.8125
0xB600,4.687499999999999
0xB620,4.5625
0xB640,4.625
0xB660,4.265319531114783
0xB680,4.491729296672174
0xB6A0,4.413909765557391
0xB6C0,4.413909765557391
0xB6E0,4.476409765557392
0xB700,4.5625
0xB720,4.413909765557391
0xB740,4.812499999999999
0xB760,4.491729296672174
0xB780,4.538909765557391
0xB7A0,4.624999999999999
0xB7C0,4.413909765557391
0xB7E0,4.304229296672174
0xB800,4.351409765557391
0xB820,4.5
0xB840,4.030639062229566
0xB860,4.726409765557391
0xB880,4.601409765557391
0xB8A0,4.3011085007312415
0xB8C0,4.625
0xB8E0,4.366729296672175
0xB900,4.390319531114782
0xB920,4.601409765557392
0xB940,4.093139062229565
0xB960,4.413909765557391
0xB980,4.218139062229566
0xB9A0,4.515319531114783
0xB9C0,3.9025182662886326
0xB9E0,4.601409765557391
0xBA00,4.601409765557391
0xBA20,4.265319531114782
0xBA40,4.327819531114781
0xBA60,4.155639062229566
0xBA80,4.687499999999999
0xBAA0,4.515319531114783
0xBAC0,4.5625
0xBAE0,4.312499999999999
0xBB00,4.163909765557391
0xBB20,4.577819531114783
0xBB40,4.515319531114783
0xBB60,4.812499999999999
0xBB80,4.452819531114783
0xBBA0,4.327819531114782
0xBBC0,4.265319531114782
0xBBE0,4.327819531114783
0xBC00,4.476409765557392
0xBC20,4.390319531114782
0xBC40,4.749999999999999
0xBC60,4.327819531114782
0xBC80,4.241729296672173
0xBCA0,4.476409765557392
0xBCC0,4.601409765557391
0xBCE0,4.601409765557391
0xBD00,4.601409765557391
0xBD20,4.327819531114783
0xBD40,4.363608500731241
0xBD60,4.090018266288633
0xBD80,4.452819531114783
0xBDA0,4.101409765557391
0xBDC0,4.538909765557391
0xBDE0,4.280639062229567
0xBE00,4.101409765557391
0xBE20,4.640319531114782
0xBE40,4.390319531114783
0xBE60,4.304229296672174
0xBE80,4.413909765557391
0xBEA0,4.538909765557391
0xBEC0,4.140319531114783
0xBEE0,4.538909765557391
0xBF00,4.413909765557391
0xBF20,4.413909765557391
0xBF40,4.5
0xBF60,4.366729296672173
0xBF80,4.452819531114783
0xBFA0,4.687499999999999
0xBFC0,4.163909765557391
0xBFE0,4.687499999999999
0xC000,4.663909765557391
0xC020,4.538909765557391
0xC040,4.538909765557391
0xC060,4.625
0xC080,4.640319531114782
0xC0A0,4.476409765557392
0xC0C0,4.5625
0xC0E0,4.093139062229566
0xC100,4.515319531114783
0xC120,4.577819531114783
0xC140,4.226409765557391
0xC160,4.5625
0xC180,4.327819531114783
0xC1A0,4.375
0xC1C0,4.625
0xC1E0,4.538909765557391
0xC200,4.413909765557391
0xC220,3.8871987351738495
0xC240,4.226409765557391
0xC260,4.241729296672174
0xC280,4.288909765557391
0xC2A0,4.218139062229566
0xC2C0,4.288909765557391
0xC2E0,4.054229296672175
0xC300,4.351409765557391
0xC320,4.4375
0xC340,4.238608500731241
0xC360,4.452819531114783
0xC380,4.53890976555739
0xC3A0,4.812499999999999
0xC3C0,4.4261085007312415
0xC3E0,4.5625
0xC400,4.476409765557392
0xC420,4.249999999999999
0xC440,4.538909765557391
0xC460,4.601409765557391
0xC480,4.374999999999998
0xC4A0,4.22640976555739
0xC4C0,4.077819531114783
0xC4E0,4.726409765557391
0xC500,4.538909765557391
0xC520,4.687499999999999
0xC540,4.515319531114783
0xC560,4.265319531114783
0xC580,4.663909765557391
0xC5A0,4.812499999999998
0xC5C0,4.327819531114783
0xC5E0,4.5
0xC600,4.375
0xC620,4.476409765557392
0xC640,4.5625
0xC660,4.116729296672175
0xC680,4.452819531114783
0xC6A0,4.265319531114781
0xC6C0,3.652518266288633
0xC6E0,4.226409765557391
0xC700,4.515319531114783
0xC720,4.249999999999999
0xC740,4.413909765557391
0xC760,4.038909765557391
0xC780,4.640319531114782
0xC7A0,4.601409765557391
0xC7C0,4.437499999999998
0xC7E0,4.3125
0xC800,4.327819531114782
0xC820,4.476409765557392
0xC840,4.601409765557391
0xC860,4.4375
0xC880,4.390319531114783
0xC8A0,4.30110850073124
0xC8C0,3.866729296672175
0xC8E0,4.265319531114783
0xC900,4.366729296672174
0xC920,4.179229296672175
0xC940,4.413909765557391
0xC960,4.663909765557391
0xC980,4.374999999999998
0xC9A0,4.054229296672174
0xC9C0,4.476409765557392
0xC9E0,4.3636085007312415
0xCA00,4.625
0xCA20,4.624999999999999
0xCA40,4.038909765557391
0xCA60,4.687499999999999
0xCA80,4.327819531114782
0xCAA0,4.024397470347699
0xCAC0,4.538909765557391
0xCAE0,4.538909765557391
0xCB00,4.663909765557391
0xCB20,4.476409765557392
0xCB40,4.413909765557391
0xCB60,4.374999999999999
0xCB80,4.72640976555739
0xCBA0,4.304229296672174
0xCBC0,4.663909765557391
0xCBE0,4.241729296672175
0xCC00,4.390319531114782
0xCC20,3.902518266288633
0xCC40,4.054229296672174
0xCC60,4.054229296672174
0xCC80,4.215018266288632
0xCCA0,4.007048827786958
0xCCC0,4.515319531114783
0xCCE0,4.304229296672174
0xCD00,4.140319531114782
0xCD20,4.140319531114783
0xCD40,4.363608500731241
0xCD60,3.9025182662886326
0xCD80,4.179229296672174
0xCDA0,4.538909765557391
0xCDC0,4.30110850073124
0xCDE0,4.304229296672174
0xCE00,4.3871987351738495
0xCE20,4.538909765557391
0xCE40,4.366729296672173
0xCE60,4.5625
0xCE80,4.390319531114783
0xCEA0,4.601409765557391
0xCEC0,4.327819531114782
0xCEE0,4.624999999999999
0xCF00,4.687499999999999
0xCF20,4.601409765557391
0xCF40,4.538909765557391
0xCF60,4.663909765557392
0xCF80,4.476409765557392
0xCFA0,4.726409765557391
0xCFC0,4.265319531114783
0xCFE0,4.41390976555739
0xD000,4.476409765557392
0xD020,4.452819531114783
0xD040,4.5625
0xD060,4.265319531114782
0xD080,4.577819531114783
0xD0A0,4.390319531114783
0xD0C0,4.812499999999998
0xD0E0,4.3125
0xD100,4.288909765557392
0xD120,4.390319531114782
0xD140,4.140319531114783
0xD160,4.538909765557391
0xD180,4.265319531114783
0xD1A0,4.429229296672175
0xD1C0,4.35140976555739
0xD1E0,4.1371987351738495
0xD200,4.601409765557391
0xD220,4.687499999999999
0xD240,4.374999999999998
0xD260,4.812499999999999
0xD280,4.577819531114783
0xD2A0,4.366729296672174
0xD2C0,4.30110850073124
0xD2E0,4.375
0xD300,4.812499999999999
0xD320,4.179229296672174
0xD340,4.3667292966721725
0xD360,4.241729296672174
0xD380,4.288909765557391
0xD3A0,4.265319531114782
0xD3C0,4.601409765557391
0xD3E0,3.8246987351738495
0xD400,4.140319531114783
0xD420,4.601409765557391
0xD440,4.22640976555739
0xD460,4.577819531114783
0xD480,4.515319531114783
0xD4A0,4.476409765557392
0xD4C0,4.390319531114782
0xD4E0,4.577819531114782
0xD500,4.476409765557391
0xD520,3.4165301730294657
0xD540,4.601409765557391
0xD560,3.3348683589017414
0xD580,4.054229296672174
0xD5A0,3.6244996115311405
0xD5C0,4.090018266288633
0xD5E0,3.374499611531141
0xD600,4.437499999999998
0xD620,4.452819531114783
0xD640,4.202819531114782
0xD660,4.351409765557391
0xD680,4.687499999999999
0xD6A0,4.288909765557391
0xD6C0,4.202819531114782
0xD6E0,4.301108500731241
0xD700,4.265319531114783
0xD720,4.375
0xD740,4.366729296672174
0xD760,4.452819531114783
0xD780,4.288909765557391
0xD7A0,4.437499999999998
0xD7C0,4.515319531114783
0xD7E0,4.327819531114782
0xD800,4.5
0xD820,4.226409765557391
0xD840,4.601409765557391
0xD860,4.663909765557392
0xD880,4.277518266288632
0xD8A0,4.601409765557391
0xD8C0,4.538909765557391
0xD8E0,4.601409765557391
0xD900,4.163909765557391
0xD920,4.78890976555739
0xD940,4.226409765557392
0xD960,4.625
0xD980,4.030639062229566
0xD9A0,4.812499999999998
0xD9C0,4.0121987351738495
0xD9E0,4.437499999999998
0xDA00,4.66390976555739
0xDA20,4.625
0xDA40,4.327819531114781
0xDA60,4.288909765557391
0xDA80,4.624999999999999
0xDAA0,4.280639062229565
0xDAC0,4.312499999999999
0xDAE0,4.72640976555739
0xDB00,4.374999999999998
0xDB20,4.30110850073124
0xDB40,4.140319531114784
0xDB60,4.003928031846024
0xDB80,4.5625
0xDBA0,4.601409765557391
0xDBC0,4.538909765557391
0xDBE0,4.280639062229566
0xDC00,4.28890976555739
0xDC20,4.366729296672174
0xDC40,4.812499999999998
0xDC60,4.140319531114783
0xDC80,4.538909765557391
0xDCA0,3.965018266288632
0xDCC0,4.663909765557392
0xDCE0,4.324698735173849
0xDD00,3.9483911107998986
0xDD20,4.538909765557392
0xDD40,4.375
0xDD60,4.749999999999999
0xDD80,4.452819531114783
0xDDA0,4.265319531114783
0xDDC0,4.625
0xDDE0,4.327819531114784
0xDE00,4.538909765557392
0xDE20,4.601409765557391
0xDE40,4.812499999999999
0xDE60,4.476409765557392
0xDE80,4.663909765557391
0xDEA0,4.874999999999998
0xDEC0,4.749999999999999
0xDEE0,4.726409765557391
0xDF00,4.812499999999999
0xDF20,4.749999999999999
0xDF40,4.749999999999999
0xDF60,4.351409765557391
0xDF80,4.28890976555739
0xDFA0,4.413909765557391
0xDFC0,4.5
0xDFE0,4.476409765557392
0xE000,4.3125
0xE020,4.390319531114783
0xE040,4.452819531114783
0xE060,4.624999999999999
0xE080,4.874999999999998
0xE0A0,4.5625
0xE0C0,4.687499999999999
0xE0E0,4.351409765557391
0xE100,3.9528195311147827
0xE120,3.4261085007312415
0xE140,4.351409765557391
0xE160,4.28890976555739
0xE180,4.601409765557391
0xE1A0,3.944548827786958
0xE1C0,4.515319531114783
0xE1E0,3.9886085007312415
0xE200,4.413909765557391
0xE220,4.749999999999999
0xE240,4.601409765557391
0xE260,4.155639062229565
0xE280,4.499999999999999
0xE2A0,4.687499999999999
0xE2C0,4.476409765557392
0xE2E0,4.538909765557391
0xE300,4.351409765557391
0xE320,4.538909765557391
0xE340,4.476409765557392
0xE360,4.476409765557391
0xE380,4.280639062229565
0xE3A0,3.9248008763572906
0xE3C0,4.5625
0xE3E0,4.301108500731241
0xE400,3.85845859334435
0xE420,3.901210641914683
0xE440,3.8903195311147836
0xE460,4.5
0xE480,3.944548827786958
0xE4A0,4.265319531114783
0xE4C0,3.9999999999999996
0xE4E0,4.3636085007312415
0xE500,4.4375
0xE520,4.265319531114783
0xE540,4.749999999999999
0xE560,4.0511085007312415
0xE580,4.116729296672174
0xE5A0,3.801108500731241
0xE5C0,4.538909765557391
0xE5E0,4.3011085007312415
0xE600,4.202819531114782
0xE620,4.515319531114783
0xE640,4.241729296672174
0xE660,4.1136085007312415
0xE680,3.9681390622295667
0xE6A0,4.413909765557391
0xE6C0,3.9917292966721742
0xE6E0,4.351409765557391
0xE700,4.554229296672174
0xE720,4.601409765557391
0xE740,4.4375
0xE760,4.351409765557391
0xE780,4.390319531114782
0xE7A0,4.390319531114782
0xE7C0,4.35140976555739
0xE7E0,4.28890976555739
0xE800,4.265319531114782
0xE820,3.9012106419146817
0xE840,4.327819531114783
0xE860,3.8431390622295662
0xE880,4.101409765557391
0xE8A0,3.9605898459737485
0xE8C0,4.538909765557391
0xE8E0,3.7092822215997976
0xE900,4.265319531114783
0xE920,4.601409765557391
0xE940,4.351409765557391
0xE960,4.226409765557391
0xE980,4.390319531114783
0xE9A0,3.9650182662886326
0xE9C0,4.476409765557392
0xE9E0,4.140319531114783
0xEA00,3.8871987351738495
0xEA20,0.7935644431995965
0xEA40,3.8871987351738495
0xEA60,0.7310644431995965
0xEA80,3.9999999999999996
0xEAA0,0.0
0xEAC0,4.163909765557391
0xEAE0,0.0
0xEB00,0.0
0xEB20,0.0
0xEB40,0.0
0xEB60,0.0
0xEB80,0.0
0xEBA0,0.0
0xEBC0,0.0
0xEBE0,0.0
0xEC00,0.0
0xEC20,0.0
0xEC40,0.0
0xEC60,0.0
0xEC80,0.0
0xECA0,0.0
0xECC0,0.0
0xECE0,0.0
0xED00,0.0
0xED20,0.0
0xED40,0.0
0xED60,0.0
0xED80,0.0
0xEDA0,0.0
0xEDC0,0.0
0xEDE0,0.0
0xEE00,0.0
0xEE20,0.0
0xEE40,0.0
0xEE60,0.0
0xEE80,0.0
0xEEA0,0.0
0xEEC0,0.0
0xEEE0,0.0
0xEF00,0.0
0xEF20,0.0
0xEF40,0.0
0xEF60,0.0
0xEF80,0.0
0xEFA0,0.0
0xEFC0,0.0
0xEFE0,0.0
0xF000,0.0
0xF020,0.0
0xF040,0.0
0xF060,0.0
0xF080,0.0
0xF0A0,0.0
0xF0C0,0.0
0xF0E0,0.0
0xF100,0.0
0xF120,0.0
0xF140,0.0
0xF160,0.0
0xF180,0.0
0xF1A0,0.0
0xF1C0,0.0
0xF1E0,0.0
0xF200,0.0
0xF220,0.0
0xF240,0.0
0xF260,0.0
0xF280,0.0
0xF2A0,0.0
0xF2C0,0.0
0xF2E0,0.0
0xF300,0.0
0xF320,0.0
0xF340,0.0
0xF360,0.0
0xF380,0.0
0xF3A0,0.0
0xF3C0,0.0
0xF3E0,0.0
0xF400,0.0
0xF420,0.0
0xF440,0.0
0xF460,0.0
0xF480,0.0
0xF4A0,0.0
0xF4C0,0.0
0xF4E0,0.0
0xF500,0.0
0xF520,0.0
0xF540,0.0
0xF560,0.0
0xF580,0.0
0xF5A0,0.0
0xF5C0,0.0
0xF5E0,0.0
0xF600,0.0
0xF620,0.0
0xF640,0.0
0xF660,0.0
0xF680,0.0
0xF6A0,0.0
0xF6C0,0.0
0xF6E0,0.0
0xF700,0.0
0xF720,0.0
0xF740,0.0
0xF760,0.0
0xF780,0.0
0xF7A0,0.0
0xF7C0,0.0
0xF7E0,0.0
0xF800,0.0
0xF820,0.0
0xF840,0.0
0xF860,0.0
0xF880,0.0
0xF8A0,0.0
0xF8C0,0.0
0xF8E0,0.0
0xF900,0.0
0xF920,0.0
0xF940,0.0
0xF960,0.0
0xF980,0.0
0xF9A0,0.0
0xF9C0,0.0
0xF9E0,0.0
0xFA00,0.0
0xFA20,0.0
0xFA40,0.0
0xFA60,0.0
0xFA80,0.0
0xFAA0,0.0
0xFAC0,0.0
0xFAE0,0.0
0xFB00,0.0
0xFB20,0.0
0xFB40,0.0
0xFB60,0.0
0xFB80,0.0
0xFBA0,0.0
0xFBC0,0.0
0xFBE0,0.0
0xFC00,0.0
0xFC20,0.0
0xFC40,0.0
0xFC60,0.0
0xFC80,0.0
0xFCA0,0.0
0xFCC0,0.0
0xFCE0,0.0
0xFD00,0.0
0xFD20,0.0
0xFD40,0.0
0xFD60,0.0
0xFD80,0.0
0xFDA0,0.0
0xFDC0,0.0
0xFDE0,0.0
0xFE00,0.0
0xFE20,0.0
0xFE40,0.0
0xFE60,0.0
0xFE80,0.0
0xFEA0,0.0
0xFEC0,0.0
0xFEE0,0.0
0xFF00,0.0
0xFF20,2.68396456442329
0xFF40,0.0
0xFF60,2.2813548967005404
0xFF80,0.0
0xFFA0,2.279417186688699
0xFFC0,0.0
0xFFE0,2.3527930388928713
